Exch,Exchange Segment,Symbol,Token,Instrument Type,Option Type,Strike Price,Instrument Name,Formatted Ins Name,Trading Symbol,Expiry Date,Lot Size,Tick Size
NFO,nse_fo,HAL,113247,OPTSTK,PE,4250,HINDUSTAN AERONAUTICS LTD,HAL MAR 4250 PE,HAL30MAR26P4250,2026-03-30,150,0.05
NFO,nse_fo,HAL,113248,OPTSTK,CE,4350,HINDUSTAN AERONAUTICS LTD,HAL MAR 4350 CE,HAL30MAR26C4350,2026-03-30,150,0.05
NFO,nse_fo,HAL,113249,OPTSTK,PE,4350,HINDUSTAN AERONAUTICS LTD,HAL MAR 4350 PE,HAL30MAR26P4350,2026-03-30,150,0.05
NFO,nse_fo,HAL,113250,OPTSTK,CE,4450,HINDUSTAN AERONAUTICS LTD,HAL MAR 4450 CE,HAL30MAR26C4450,2026-03-30,150,0.05
NFO,nse_fo,INDHOTEL,113251,OPTSTK,CE,655,THE INDIAN HOTELS CO. LTD,INDHOTEL APR 655 CE,INDHOTEL28APR26C655,2026-04-28,1000,0.05
NFO,nse_fo,INDHOTEL,113252,OPTSTK,PE,655,THE INDIAN HOTELS CO. LTD,INDHOTEL APR 655 PE,INDHOTEL28APR26P655,2026-04-28,1000,0.05
NFO,nse_fo,INDHOTEL,113253,OPTSTK,CE,665,THE INDIAN HOTELS CO. LTD,INDHOTEL APR 665 CE,INDHOTEL28APR26C665,2026-04-28,1000,0.05
NFO,nse_fo,INDHOTEL,113254,OPTSTK,PE,665,THE INDIAN HOTELS CO. LTD,INDHOTEL APR 665 PE,INDHOTEL28APR26P665,2026-04-28,1000,0.05
NFO,nse_fo,INDHOTEL,113255,OPTSTK,CE,675,THE INDIAN HOTELS CO. LTD,INDHOTEL APR 675 CE,INDHOTEL28APR26C675,2026-04-28,1000,0.05
NFO,nse_fo,INDHOTEL,113256,OPTSTK,PE,675,THE INDIAN HOTELS CO. LTD,INDHOTEL APR 675 PE,INDHOTEL28APR26P675,2026-04-28,1000,0.05
NFO,nse_fo,INDHOTEL,113257,OPTSTK,CE,685,THE INDIAN HOTELS CO. LTD,INDHOTEL APR 685 CE,INDHOTEL28APR26C685,2026-04-28,1000,0.05
NFO,nse_fo,HAL,113258,OPTSTK,PE,4450,HINDUSTAN AERONAUTICS LTD,HAL MAR 4450 PE,HAL30MAR26P4450,2026-03-30,150,0.05
NFO,nse_fo,HAL,113259,OPTSTK,CE,4550,HINDUSTAN AERONAUTICS LTD,HAL MAR 4550 CE,HAL30MAR26C4550,2026-03-30,150,0.05
NFO,nse_fo,INDHOTEL,113260,OPTSTK,PE,685,THE INDIAN HOTELS CO. LTD,INDHOTEL APR 685 PE,INDHOTEL28APR26P685,2026-04-28,1000,0.05
NFO,nse_fo,INDHOTEL,113261,OPTSTK,CE,695,THE INDIAN HOTELS CO. LTD,INDHOTEL APR 695 CE,INDHOTEL28APR26C695,2026-04-28,1000,0.05
NFO,nse_fo,INDHOTEL,113262,OPTSTK,PE,695,THE INDIAN HOTELS CO. LTD,INDHOTEL APR 695 PE,INDHOTEL28APR26P695,2026-04-28,1000,0.05
NFO,nse_fo,INDHOTEL,113263,OPTSTK,CE,705,THE INDIAN HOTELS CO. LTD,INDHOTEL APR 705 CE,INDHOTEL28APR26C705,2026-04-28,1000,0.05
NFO,nse_fo,INDHOTEL,113264,OPTSTK,PE,705,THE INDIAN HOTELS CO. LTD,INDHOTEL APR 705 PE,INDHOTEL28APR26P705,2026-04-28,1000,0.05
NFO,nse_fo,INDHOTEL,113265,OPTSTK,CE,715,THE INDIAN HOTELS CO. LTD,INDHOTEL APR 715 CE,INDHOTEL28APR26C715,2026-04-28,1000,0.05
NFO,nse_fo,INDHOTEL,113266,OPTSTK,PE,715,THE INDIAN HOTELS CO. LTD,INDHOTEL APR 715 PE,INDHOTEL28APR26P715,2026-04-28,1000,0.05
NFO,nse_fo,INDHOTEL,113267,OPTSTK,CE,725,THE INDIAN HOTELS CO. LTD,INDHOTEL APR 725 CE,INDHOTEL28APR26C725,2026-04-28,1000,0.05
NFO,nse_fo,INDHOTEL,113268,OPTSTK,PE,725,THE INDIAN HOTELS CO. LTD,INDHOTEL APR 725 PE,INDHOTEL28APR26P725,2026-04-28,1000,0.05
NFO,nse_fo,INDHOTEL,113269,OPTSTK,CE,735,THE INDIAN HOTELS CO. LTD,INDHOTEL APR 735 CE,INDHOTEL28APR26C735,2026-04-28,1000,0.05
NFO,nse_fo,INDHOTEL,113270,OPTSTK,PE,735,THE INDIAN HOTELS CO. LTD,INDHOTEL APR 735 PE,INDHOTEL28APR26P735,2026-04-28,1000,0.05
NFO,nse_fo,INDHOTEL,113271,OPTSTK,CE,580,THE INDIAN HOTELS CO. LTD,INDHOTEL MAR 580 CE,INDHOTEL30MAR26C580,2026-03-30,1000,0.05
NFO,nse_fo,INDHOTEL,113272,OPTSTK,PE,580,THE INDIAN HOTELS CO. LTD,INDHOTEL MAR 580 PE,INDHOTEL30MAR26P580,2026-03-30,1000,0.05
NFO,nse_fo,INDHOTEL,113273,OPTSTK,CE,590,THE INDIAN HOTELS CO. LTD,INDHOTEL MAR 590 CE,INDHOTEL30MAR26C590,2026-03-30,1000,0.05
NFO,nse_fo,INDHOTEL,113274,OPTSTK,PE,590,THE INDIAN HOTELS CO. LTD,INDHOTEL MAR 590 PE,INDHOTEL30MAR26P590,2026-03-30,1000,0.05
NFO,nse_fo,INDHOTEL,113275,OPTSTK,CE,600,THE INDIAN HOTELS CO. LTD,INDHOTEL MAR 600 CE,INDHOTEL30MAR26C600,2026-03-30,1000,0.05
NFO,nse_fo,INDHOTEL,113276,OPTSTK,PE,600,THE INDIAN HOTELS CO. LTD,INDHOTEL MAR 600 PE,INDHOTEL30MAR26P600,2026-03-30,1000,0.05
NFO,nse_fo,INDHOTEL,113277,OPTSTK,CE,610,THE INDIAN HOTELS CO. LTD,INDHOTEL MAR 610 CE,INDHOTEL30MAR26C610,2026-03-30,1000,0.05
NFO,nse_fo,INDHOTEL,113278,OPTSTK,PE,610,THE INDIAN HOTELS CO. LTD,INDHOTEL MAR 610 PE,INDHOTEL30MAR26P610,2026-03-30,1000,0.05
NFO,nse_fo,INDHOTEL,113279,OPTSTK,CE,620,THE INDIAN HOTELS CO. LTD,INDHOTEL MAR 620 CE,INDHOTEL30MAR26C620,2026-03-30,1000,0.05
NFO,nse_fo,HAL,113280,OPTSTK,PE,4550,HINDUSTAN AERONAUTICS LTD,HAL MAR 4550 PE,HAL30MAR26P4550,2026-03-30,150,0.05
NFO,nse_fo,HAL,113281,OPTSTK,CE,4650,HINDUSTAN AERONAUTICS LTD,HAL MAR 4650 CE,HAL30MAR26C4650,2026-03-30,150,0.05
NFO,nse_fo,HAL,113282,OPTSTK,PE,4650,HINDUSTAN AERONAUTICS LTD,HAL MAR 4650 PE,HAL30MAR26P4650,2026-03-30,150,0.05
NFO,nse_fo,HAL,113283,OPTSTK,CE,4750,HINDUSTAN AERONAUTICS LTD,HAL MAR 4750 CE,HAL30MAR26C4750,2026-03-30,150,0.05
NFO,nse_fo,HAL,113284,OPTSTK,PE,4750,HINDUSTAN AERONAUTICS LTD,HAL MAR 4750 PE,HAL30MAR26P4750,2026-03-30,150,0.05
NFO,nse_fo,HAL,113285,OPTSTK,CE,4850,HINDUSTAN AERONAUTICS LTD,HAL MAR 4850 CE,HAL30MAR26C4850,2026-03-30,150,0.05
NFO,nse_fo,INDHOTEL,113287,OPTSTK,PE,620,THE INDIAN HOTELS CO. LTD,INDHOTEL MAR 620 PE,INDHOTEL30MAR26P620,2026-03-30,1000,0.05
NFO,nse_fo,INDHOTEL,113288,OPTSTK,CE,630,THE INDIAN HOTELS CO. LTD,INDHOTEL MAR 630 CE,INDHOTEL30MAR26C630,2026-03-30,1000,0.05
NFO,nse_fo,HAL,113289,OPTSTK,PE,4850,HINDUSTAN AERONAUTICS LTD,HAL MAR 4850 PE,HAL30MAR26P4850,2026-03-30,150,0.05
NFO,nse_fo,INDHOTEL,113293,OPTSTK,PE,630,THE INDIAN HOTELS CO. LTD,INDHOTEL MAR 630 PE,INDHOTEL30MAR26P630,2026-03-30,1000,0.05
NFO,nse_fo,INDHOTEL,113300,OPTSTK,CE,640,THE INDIAN HOTELS CO. LTD,INDHOTEL MAR 640 CE,INDHOTEL30MAR26C640,2026-03-30,1000,0.05
NFO,nse_fo,INDHOTEL,113301,OPTSTK,PE,640,THE INDIAN HOTELS CO. LTD,INDHOTEL MAR 640 PE,INDHOTEL30MAR26P640,2026-03-30,1000,0.05
NFO,nse_fo,INDHOTEL,113302,OPTSTK,CE,650,THE INDIAN HOTELS CO. LTD,INDHOTEL MAR 650 CE,INDHOTEL30MAR26C650,2026-03-30,1000,0.05
NFO,nse_fo,INDHOTEL,113303,OPTSTK,PE,650,THE INDIAN HOTELS CO. LTD,INDHOTEL MAR 650 PE,INDHOTEL30MAR26P650,2026-03-30,1000,0.05
NFO,nse_fo,INDHOTEL,113304,OPTSTK,CE,660,THE INDIAN HOTELS CO. LTD,INDHOTEL MAR 660 CE,INDHOTEL30MAR26C660,2026-03-30,1000,0.05
NFO,nse_fo,INDHOTEL,113305,OPTSTK,PE,660,THE INDIAN HOTELS CO. LTD,INDHOTEL MAR 660 PE,INDHOTEL30MAR26P660,2026-03-30,1000,0.05
NFO,nse_fo,INDHOTEL,113306,OPTSTK,CE,670,THE INDIAN HOTELS CO. LTD,INDHOTEL MAR 670 CE,INDHOTEL30MAR26C670,2026-03-30,1000,0.05
NFO,nse_fo,INDHOTEL,113307,OPTSTK,PE,670,THE INDIAN HOTELS CO. LTD,INDHOTEL MAR 670 PE,INDHOTEL30MAR26P670,2026-03-30,1000,0.05
NFO,nse_fo,INDHOTEL,113308,OPTSTK,CE,680,THE INDIAN HOTELS CO. LTD,INDHOTEL MAR 680 CE,INDHOTEL30MAR26C680,2026-03-30,1000,0.05
NFO,nse_fo,INDHOTEL,113309,OPTSTK,PE,680,THE INDIAN HOTELS CO. LTD,INDHOTEL MAR 680 PE,INDHOTEL30MAR26P680,2026-03-30,1000,0.05
NFO,nse_fo,INDHOTEL,113310,OPTSTK,CE,690,THE INDIAN HOTELS CO. LTD,INDHOTEL MAR 690 CE,INDHOTEL30MAR26C690,2026-03-30,1000,0.05
NFO,nse_fo,INDHOTEL,113311,OPTSTK,PE,690,THE INDIAN HOTELS CO. LTD,INDHOTEL MAR 690 PE,INDHOTEL30MAR26P690,2026-03-30,1000,0.05
NFO,nse_fo,INDHOTEL,113312,OPTSTK,CE,700,THE INDIAN HOTELS CO. LTD,INDHOTEL MAR 700 CE,INDHOTEL30MAR26C700,2026-03-30,1000,0.05
NFO,nse_fo,INDHOTEL,113313,OPTSTK,PE,700,THE INDIAN HOTELS CO. LTD,INDHOTEL MAR 700 PE,INDHOTEL30MAR26P700,2026-03-30,1000,0.05
NFO,nse_fo,INDHOTEL,113314,OPTSTK,CE,710,THE INDIAN HOTELS CO. LTD,INDHOTEL MAR 710 CE,INDHOTEL30MAR26C710,2026-03-30,1000,0.05
NFO,nse_fo,INDHOTEL,113315,OPTSTK,PE,710,THE INDIAN HOTELS CO. LTD,INDHOTEL MAR 710 PE,INDHOTEL30MAR26P710,2026-03-30,1000,0.05
NFO,nse_fo,INDHOTEL,113316,OPTSTK,CE,720,THE INDIAN HOTELS CO. LTD,INDHOTEL MAR 720 CE,INDHOTEL30MAR26C720,2026-03-30,1000,0.05
NFO,nse_fo,INDHOTEL,113333,OPTSTK,PE,720,THE INDIAN HOTELS CO. LTD,INDHOTEL MAR 720 PE,INDHOTEL30MAR26P720,2026-03-30,1000,0.05
NFO,nse_fo,INDHOTEL,113334,OPTSTK,CE,730,THE INDIAN HOTELS CO. LTD,INDHOTEL MAR 730 CE,INDHOTEL30MAR26C730,2026-03-30,1000,0.05
NFO,nse_fo,INDHOTEL,113337,OPTSTK,PE,730,THE INDIAN HOTELS CO. LTD,INDHOTEL MAR 730 PE,INDHOTEL30MAR26P730,2026-03-30,1000,0.05
NFO,nse_fo,INDHOTEL,113338,OPTSTK,CE,740,THE INDIAN HOTELS CO. LTD,INDHOTEL MAR 740 CE,INDHOTEL30MAR26C740,2026-03-30,1000,0.05
NFO,nse_fo,INDHOTEL,113343,OPTSTK,PE,740,THE INDIAN HOTELS CO. LTD,INDHOTEL MAR 740 PE,INDHOTEL30MAR26P740,2026-03-30,1000,0.05
NFO,nse_fo,INDHOTEL,113354,OPTSTK,CE,750,THE INDIAN HOTELS CO. LTD,INDHOTEL MAR 750 CE,INDHOTEL30MAR26C750,2026-03-30,1000,0.05
NFO,nse_fo,INDHOTEL,113355,OPTSTK,PE,750,THE INDIAN HOTELS CO. LTD,INDHOTEL MAR 750 PE,INDHOTEL30MAR26P750,2026-03-30,1000,0.05
NFO,nse_fo,INDHOTEL,113356,OPTSTK,CE,760,THE INDIAN HOTELS CO. LTD,INDHOTEL MAR 760 CE,INDHOTEL30MAR26C760,2026-03-30,1000,0.05
NFO,nse_fo,INDHOTEL,113357,OPTSTK,PE,760,THE INDIAN HOTELS CO. LTD,INDHOTEL MAR 760 PE,INDHOTEL30MAR26P760,2026-03-30,1000,0.05
NFO,nse_fo,INDHOTEL,113358,OPTSTK,CE,770,THE INDIAN HOTELS CO. LTD,INDHOTEL MAR 770 CE,INDHOTEL30MAR26C770,2026-03-30,1000,0.05
NFO,nse_fo,INDHOTEL,113359,OPTSTK,PE,770,THE INDIAN HOTELS CO. LTD,INDHOTEL MAR 770 PE,INDHOTEL30MAR26P770,2026-03-30,1000,0.05
NFO,nse_fo,INDHOTEL,113360,OPTSTK,CE,780,THE INDIAN HOTELS CO. LTD,INDHOTEL MAR 780 CE,INDHOTEL30MAR26C780,2026-03-30,1000,0.05
NFO,nse_fo,INDHOTEL,113361,OPTSTK,PE,780,THE INDIAN HOTELS CO. LTD,INDHOTEL MAR 780 PE,INDHOTEL30MAR26P780,2026-03-30,1000,0.05
NFO,nse_fo,INDHOTEL,113362,OPTSTK,CE,790,THE INDIAN HOTELS CO. LTD,INDHOTEL MAR 790 CE,INDHOTEL30MAR26C790,2026-03-30,1000,0.05
NFO,nse_fo,INDHOTEL,113367,OPTSTK,PE,790,THE INDIAN HOTELS CO. LTD,INDHOTEL MAR 790 PE,INDHOTEL30MAR26P790,2026-03-30,1000,0.05
NFO,nse_fo,INDHOTEL,113368,OPTSTK,CE,800,THE INDIAN HOTELS CO. LTD,INDHOTEL MAR 800 CE,INDHOTEL30MAR26C800,2026-03-30,1000,0.05
NFO,nse_fo,INDHOTEL,113369,OPTSTK,PE,800,THE INDIAN HOTELS CO. LTD,INDHOTEL MAR 800 PE,INDHOTEL30MAR26P800,2026-03-30,1000,0.05
NFO,nse_fo,INDHOTEL,113372,OPTSTK,CE,820,THE INDIAN HOTELS CO. LTD,INDHOTEL MAR 820 CE,INDHOTEL30MAR26C820,2026-03-30,1000,0.05
NFO,nse_fo,INDHOTEL,113373,OPTSTK,PE,820,THE INDIAN HOTELS CO. LTD,INDHOTEL MAR 820 PE,INDHOTEL30MAR26P820,2026-03-30,1000,0.05
NFO,nse_fo,INDHOTEL,113377,OPTSTK,PE,840,THE INDIAN HOTELS CO. LTD,INDHOTEL MAR 840 PE,INDHOTEL30MAR26P840,2026-03-30,1000,0.05
NFO,nse_fo,HAL,113393,OPTSTK,CE,3000,HINDUSTAN AERONAUTICS LTD,HAL APR 3000 CE,HAL28APR26C3000,2026-04-28,150,0.05
NFO,nse_fo,HAL,113394,OPTSTK,PE,3000,HINDUSTAN AERONAUTICS LTD,HAL APR 3000 PE,HAL28APR26P3000,2026-04-28,150,0.05
NFO,nse_fo,HAL,113400,OPTSTK,CE,3200,HINDUSTAN AERONAUTICS LTD,HAL APR 3200 CE,HAL28APR26C3200,2026-04-28,150,0.05
NFO,nse_fo,HAL,113401,OPTSTK,PE,3200,HINDUSTAN AERONAUTICS LTD,HAL APR 3200 PE,HAL28APR26P3200,2026-04-28,150,0.05
NFO,nse_fo,INDHOTEL,113426,OPTSTK,CE,480,THE INDIAN HOTELS CO. LTD,INDHOTEL MAY 480 CE,INDHOTEL26MAY26C480,2026-05-26,1000,0.05
NFO,nse_fo,INDHOTEL,113427,OPTSTK,PE,480,THE INDIAN HOTELS CO. LTD,INDHOTEL MAY 480 PE,INDHOTEL26MAY26P480,2026-05-26,1000,0.05
NFO,nse_fo,INDHOTEL,113428,OPTSTK,CE,500,THE INDIAN HOTELS CO. LTD,INDHOTEL MAY 500 CE,INDHOTEL26MAY26C500,2026-05-26,1000,0.05
NFO,nse_fo,INDHOTEL,113429,OPTSTK,PE,500,THE INDIAN HOTELS CO. LTD,INDHOTEL MAY 500 PE,INDHOTEL26MAY26P500,2026-05-26,1000,0.05
NFO,nse_fo,HAL,113430,OPTSTK,CE,3400,HINDUSTAN AERONAUTICS LTD,HAL APR 3400 CE,HAL28APR26C3400,2026-04-28,150,0.05
NFO,nse_fo,HAL,113431,OPTSTK,PE,3400,HINDUSTAN AERONAUTICS LTD,HAL APR 3400 PE,HAL28APR26P3400,2026-04-28,150,0.05
NFO,nse_fo,HAL,113432,OPTSTK,CE,3500,HINDUSTAN AERONAUTICS LTD,HAL APR 3500 CE,HAL28APR26C3500,2026-04-28,150,0.05
NFO,nse_fo,HAL,113433,OPTSTK,PE,3500,HINDUSTAN AERONAUTICS LTD,HAL APR 3500 PE,HAL28APR26P3500,2026-04-28,150,0.05
NFO,nse_fo,HAL,113434,OPTSTK,CE,3600,HINDUSTAN AERONAUTICS LTD,HAL APR 3600 CE,HAL28APR26C3600,2026-04-28,150,0.05
NFO,nse_fo,HAL,113435,OPTSTK,PE,3600,HINDUSTAN AERONAUTICS LTD,HAL APR 3600 PE,HAL28APR26P3600,2026-04-28,150,0.05
NFO,nse_fo,INDHOTEL,113436,OPTSTK,CE,510,THE INDIAN HOTELS CO. LTD,INDHOTEL MAY 510 CE,INDHOTEL26MAY26C510,2026-05-26,1000,0.05
NFO,nse_fo,INDHOTEL,113437,OPTSTK,PE,510,THE INDIAN HOTELS CO. LTD,INDHOTEL MAY 510 PE,INDHOTEL26MAY26P510,2026-05-26,1000,0.05
NFO,nse_fo,HAL,113438,OPTSTK,CE,3700,HINDUSTAN AERONAUTICS LTD,HAL APR 3700 CE,HAL28APR26C3700,2026-04-28,150,0.05
NFO,nse_fo,HAL,113439,OPTSTK,PE,3700,HINDUSTAN AERONAUTICS LTD,HAL APR 3700 PE,HAL28APR26P3700,2026-04-28,150,0.05
NFO,nse_fo,HAL,113440,OPTSTK,CE,3800,HINDUSTAN AERONAUTICS LTD,HAL APR 3800 CE,HAL28APR26C3800,2026-04-28,150,0.05
NFO,nse_fo,HAL,113441,OPTSTK,PE,3800,HINDUSTAN AERONAUTICS LTD,HAL APR 3800 PE,HAL28APR26P3800,2026-04-28,150,0.05
NFO,nse_fo,INDHOTEL,113442,OPTSTK,CE,520,THE INDIAN HOTELS CO. LTD,INDHOTEL MAY 520 CE,INDHOTEL26MAY26C520,2026-05-26,1000,0.05
NFO,nse_fo,INDHOTEL,113443,OPTSTK,PE,520,THE INDIAN HOTELS CO. LTD,INDHOTEL MAY 520 PE,INDHOTEL26MAY26P520,2026-05-26,1000,0.05
NFO,nse_fo,INDHOTEL,113444,OPTSTK,CE,530,THE INDIAN HOTELS CO. LTD,INDHOTEL MAY 530 CE,INDHOTEL26MAY26C530,2026-05-26,1000,0.05
NFO,nse_fo,INDHOTEL,113445,OPTSTK,PE,530,THE INDIAN HOTELS CO. LTD,INDHOTEL MAY 530 PE,INDHOTEL26MAY26P530,2026-05-26,1000,0.05
NFO,nse_fo,INDHOTEL,113446,OPTSTK,CE,540,THE INDIAN HOTELS CO. LTD,INDHOTEL MAY 540 CE,INDHOTEL26MAY26C540,2026-05-26,1000,0.05
NFO,nse_fo,INDHOTEL,113447,OPTSTK,PE,540,THE INDIAN HOTELS CO. LTD,INDHOTEL MAY 540 PE,INDHOTEL26MAY26P540,2026-05-26,1000,0.05
NFO,nse_fo,HAL,113476,OPTSTK,CE,3900,HINDUSTAN AERONAUTICS LTD,HAL APR 3900 CE,HAL28APR26C3900,2026-04-28,150,0.05
NFO,nse_fo,HAL,113477,OPTSTK,PE,3900,HINDUSTAN AERONAUTICS LTD,HAL APR 3900 PE,HAL28APR26P3900,2026-04-28,150,0.05
NFO,nse_fo,HAL,113482,OPTSTK,CE,4000,HINDUSTAN AERONAUTICS LTD,HAL APR 4000 CE,HAL28APR26C4000,2026-04-28,150,0.05
NFO,nse_fo,HAL,113499,OPTSTK,PE,4000,HINDUSTAN AERONAUTICS LTD,HAL APR 4000 PE,HAL28APR26P4000,2026-04-28,150,0.05
NFO,nse_fo,HAL,113500,OPTSTK,CE,4100,HINDUSTAN AERONAUTICS LTD,HAL APR 4100 CE,HAL28APR26C4100,2026-04-28,150,0.05
NFO,nse_fo,INDHOTEL,113501,OPTSTK,CE,550,THE INDIAN HOTELS CO. LTD,INDHOTEL MAY 550 CE,INDHOTEL26MAY26C550,2026-05-26,1000,0.05
NFO,nse_fo,INDHOTEL,113502,OPTSTK,PE,550,THE INDIAN HOTELS CO. LTD,INDHOTEL MAY 550 PE,INDHOTEL26MAY26P550,2026-05-26,1000,0.05
NFO,nse_fo,INDHOTEL,113503,OPTSTK,CE,560,THE INDIAN HOTELS CO. LTD,INDHOTEL MAY 560 CE,INDHOTEL26MAY26C560,2026-05-26,1000,0.05
NFO,nse_fo,HAL,113504,OPTSTK,PE,4100,HINDUSTAN AERONAUTICS LTD,HAL APR 4100 PE,HAL28APR26P4100,2026-04-28,150,0.05
NFO,nse_fo,HAL,113505,OPTSTK,CE,4200,HINDUSTAN AERONAUTICS LTD,HAL APR 4200 CE,HAL28APR26C4200,2026-04-28,150,0.05
NFO,nse_fo,HAL,113506,OPTSTK,PE,4200,HINDUSTAN AERONAUTICS LTD,HAL APR 4200 PE,HAL28APR26P4200,2026-04-28,150,0.05
NFO,nse_fo,HAL,113507,OPTSTK,CE,4300,HINDUSTAN AERONAUTICS LTD,HAL APR 4300 CE,HAL28APR26C4300,2026-04-28,150,0.05
NFO,nse_fo,HAL,113508,OPTSTK,PE,4300,HINDUSTAN AERONAUTICS LTD,HAL APR 4300 PE,HAL28APR26P4300,2026-04-28,150,0.05
NFO,nse_fo,HAL,113511,OPTSTK,CE,4400,HINDUSTAN AERONAUTICS LTD,HAL APR 4400 CE,HAL28APR26C4400,2026-04-28,150,0.05
NFO,nse_fo,HAL,113512,OPTSTK,PE,4400,HINDUSTAN AERONAUTICS LTD,HAL APR 4400 PE,HAL28APR26P4400,2026-04-28,150,0.05
NFO,nse_fo,INDHOTEL,113515,OPTSTK,PE,560,THE INDIAN HOTELS CO. LTD,INDHOTEL MAY 560 PE,INDHOTEL26MAY26P560,2026-05-26,1000,0.05
NFO,nse_fo,HAL,113517,OPTSTK,CE,4500,HINDUSTAN AERONAUTICS LTD,HAL APR 4500 CE,HAL28APR26C4500,2026-04-28,150,0.05
NFO,nse_fo,HAL,113518,OPTSTK,PE,4500,HINDUSTAN AERONAUTICS LTD,HAL APR 4500 PE,HAL28APR26P4500,2026-04-28,150,0.05
NFO,nse_fo,HAL,113519,OPTSTK,CE,4600,HINDUSTAN AERONAUTICS LTD,HAL APR 4600 CE,HAL28APR26C4600,2026-04-28,150,0.05
NFO,nse_fo,HAL,113520,OPTSTK,PE,4600,HINDUSTAN AERONAUTICS LTD,HAL APR 4600 PE,HAL28APR26P4600,2026-04-28,150,0.05
NFO,nse_fo,INDHOTEL,113594,OPTSTK,CE,570,THE INDIAN HOTELS CO. LTD,INDHOTEL MAY 570 CE,INDHOTEL26MAY26C570,2026-05-26,1000,0.05
NFO,nse_fo,INDHOTEL,113595,OPTSTK,PE,570,THE INDIAN HOTELS CO. LTD,INDHOTEL MAY 570 PE,INDHOTEL26MAY26P570,2026-05-26,1000,0.05
NFO,nse_fo,INDHOTEL,113600,OPTSTK,CE,580,THE INDIAN HOTELS CO. LTD,INDHOTEL MAY 580 CE,INDHOTEL26MAY26C580,2026-05-26,1000,0.05
NFO,nse_fo,INDHOTEL,113601,OPTSTK,PE,580,THE INDIAN HOTELS CO. LTD,INDHOTEL MAY 580 PE,INDHOTEL26MAY26P580,2026-05-26,1000,0.05
NFO,nse_fo,INDHOTEL,113602,OPTSTK,CE,590,THE INDIAN HOTELS CO. LTD,INDHOTEL MAY 590 CE,INDHOTEL26MAY26C590,2026-05-26,1000,0.05
NFO,nse_fo,INDHOTEL,113603,OPTSTK,PE,590,THE INDIAN HOTELS CO. LTD,INDHOTEL MAY 590 PE,INDHOTEL26MAY26P590,2026-05-26,1000,0.05
NFO,nse_fo,INDIANB,113615,OPTSTK,CE,720,INDIAN BANK,INDIANB MAR 720 CE,INDIANB30MAR26C720,2026-03-30,1000,0.05
NFO,nse_fo,INDIANB,113616,OPTSTK,PE,720,INDIAN BANK,INDIANB MAR 720 PE,INDIANB30MAR26P720,2026-03-30,1000,0.05
NFO,nse_fo,INDIANB,113617,OPTSTK,CE,740,INDIAN BANK,INDIANB MAR 740 CE,INDIANB30MAR26C740,2026-03-30,1000,0.05
NFO,nse_fo,INDIANB,113618,OPTSTK,PE,740,INDIAN BANK,INDIANB MAR 740 PE,INDIANB30MAR26P740,2026-03-30,1000,0.05
NFO,nse_fo,INDIANB,113619,OPTSTK,CE,760,INDIAN BANK,INDIANB MAR 760 CE,INDIANB30MAR26C760,2026-03-30,1000,0.05
NFO,nse_fo,INDIANB,113620,OPTSTK,PE,760,INDIAN BANK,INDIANB MAR 760 PE,INDIANB30MAR26P760,2026-03-30,1000,0.05
NFO,nse_fo,INDIANB,113621,OPTSTK,CE,780,INDIAN BANK,INDIANB MAR 780 CE,INDIANB30MAR26C780,2026-03-30,1000,0.05
NFO,nse_fo,INDIANB,113622,OPTSTK,PE,780,INDIAN BANK,INDIANB MAR 780 PE,INDIANB30MAR26P780,2026-03-30,1000,0.05
NFO,nse_fo,INDIANB,113623,OPTSTK,CE,800,INDIAN BANK,INDIANB MAR 800 CE,INDIANB30MAR26C800,2026-03-30,1000,0.05
NFO,nse_fo,INDIANB,113624,OPTSTK,PE,800,INDIAN BANK,INDIANB MAR 800 PE,INDIANB30MAR26P800,2026-03-30,1000,0.05
NFO,nse_fo,INDIANB,113625,OPTSTK,CE,820,INDIAN BANK,INDIANB MAR 820 CE,INDIANB30MAR26C820,2026-03-30,1000,0.05
NFO,nse_fo,INDIANB,113626,OPTSTK,PE,820,INDIAN BANK,INDIANB MAR 820 PE,INDIANB30MAR26P820,2026-03-30,1000,0.05
NFO,nse_fo,INDIANB,113627,OPTSTK,CE,840,INDIAN BANK,INDIANB MAR 840 CE,INDIANB30MAR26C840,2026-03-30,1000,0.05
NFO,nse_fo,INDIANB,113628,OPTSTK,PE,840,INDIAN BANK,INDIANB MAR 840 PE,INDIANB30MAR26P840,2026-03-30,1000,0.05
NFO,nse_fo,INDIANB,113629,OPTSTK,CE,860,INDIAN BANK,INDIANB MAR 860 CE,INDIANB30MAR26C860,2026-03-30,1000,0.05
NFO,nse_fo,INDIANB,113630,OPTSTK,PE,860,INDIAN BANK,INDIANB MAR 860 PE,INDIANB30MAR26P860,2026-03-30,1000,0.05
NFO,nse_fo,INDIANB,113631,OPTSTK,CE,880,INDIAN BANK,INDIANB MAR 880 CE,INDIANB30MAR26C880,2026-03-30,1000,0.05
NFO,nse_fo,INDIANB,113632,OPTSTK,PE,880,INDIAN BANK,INDIANB MAR 880 PE,INDIANB30MAR26P880,2026-03-30,1000,0.05
NFO,nse_fo,INDIANB,113633,OPTSTK,CE,900,INDIAN BANK,INDIANB MAR 900 CE,INDIANB30MAR26C900,2026-03-30,1000,0.05
